archetype,scenario,seed,year,techs,researchActive,scholars,allTechDone
nomad,easy,19,7,3,composite,0,0
nomad,easy,19,8,3,composite,0,0
nomad,easy,19,9,3,composite,0,0
nomad,easy,19,10,3,composite,0,0
nomad,easy,19,11,3,composite,0,0
nomad,easy,19,12,3,composite,0,0
nomad,easy,19,13,3,composite,0,0
nomad,easy,19,14,4,,0,0
nomad,easy,19,15,4,,0,0
nomad,easy,19,16,4,,0,0
nomad,easy,19,17,4,,0,0
nomad,easy,19,18,4,,0,0
nomad,easy,19,19,4,,0,0
nomad,easy,19,20,4,,0,0
nomad,easy,19,21,4,,0,0
nomad,easy,19,22,4,,0,0
nomad,easy,42,1,2,horsemanship,0,0
nomad,easy,42,2,2,horsemanship,0,0
nomad,easy,42,3,2,horsemanship,0,0
nomad,easy,42,4,2,horsemanship,0,0
nomad,easy,42,5,2,horsemanship,0,0
nomad,easy,42,6,3,,0,0
nomad,easy,42,7,3,composite,0,0
nomad,easy,42,8,3,composite,0,0
nomad,easy,42,9,3,composite,0,0
nomad,easy,42,10,3,composite,0,0
nomad,easy,42,11,3,composite,0,0
nomad,easy,42,12,3,composite,0,0
nomad,easy,42,13,3,composite,0,0
nomad,easy,42,14,3,composite,0,0
nomad,easy,42,15,3,composite,0,0
nomad,easy,42,16,3,composite,0,0
nomad,easy,42,17,4,,0,0
nomad,easy,42,18,4,,0,0
nomad,easy,42,19,4,,0,0
nomad,easy,42,20,4,,0,0
nomad,easy,42,21,4,,0,0
nomad,easy,42,22,4,,0,0
nomad,easy,42,23,4,,0,0
nomad,easy,42,24,4,,0,0
builder,easy,7,1,2,masonry,0,0
builder,easy,7,2,2,masonry,0,0
builder,easy,7,3,2,masonry,0,0
builder,easy,7,4,2,masonry,0,0
builder,easy,7,5,2,masonry,0,0
builder,easy,7,6,2,masonry,0,0
builder,easy,7,7,2,masonry,0,0
builder,easy,7,8,3,,0,0
builder,easy,7,9,3,engineering,0,0
builder,easy,7,10,3,engineering,0,0
builder,easy,7,11,3,engineering,0,0
builder,easy,7,12,3,engineering,0,0
builder,easy,7,13,3,engineering,0,0
builder,easy,7,14,3,engineering,0,0
builder,easy,7,15,3,engineering,0,0
builder,easy,7,16,3,engineering,0,0
builder,easy,7,17,3,engineering,0,0
builder,easy,7,18,3,engineering,0,0
builder,easy,7,19,3,engineering,0,0
builder,easy,7,20,4,irrigation,0,0
builder,easy,7,21,4,irrigation,0,0
builder,easy,7,22,4,irrigation,0,0
builder,easy,7,23,4,irrigation,0,0
builder,easy,7,24,5,,0,0
builder,easy,7,25,5,,0,0
builder,easy,7,26,5,,0,0
builder,easy,7,27,5,,0,0
builder,easy,7,28,5,,0,0
builder,easy,7,29,5,,0,0
builder,easy,7,30,5,,0,0
builder,easy,7,31,5,,0,0
builder,easy,7,32,5,,0,0
builder,easy,7,33,5,,0,0
builder,easy,7,34,5,,0,0
builder,easy,7,35,5,,0,0
builder,easy,7,36,5,,0,0
builder,easy,7,37,5,,0,0
builder,easy,7,38,5,,0,0
builder,easy,7,39,5,,0,0
builder,easy,7,40,5,,0,0
builder,easy,7,41,5,,0,0
builder,easy,7,42,5,,0,0
builder,easy,7,43,5,,0,0
builder,easy,7,44,5,,0,0
builder,easy,7,45,5,,0,0
builder,easy,7,46,5,,0,0
builder,easy,7,47,5,,0,0
builder,easy,7,48,5,,0,0
builder,easy,7,49,5,,0,0
builder,easy,7,50,5,,0,0
builder,easy,7,51,5,,0,0
builder,easy,7,52,5,,0,0
builder,easy,7,53,5,,0,0
builder,easy,7,54,5,,0,0
builder,easy,7,55,5,,0,0
builder,easy,7,56,5,,0,0
builder,easy,7,57,5,,0,0
builder,easy,7,58,5,,0,0
builder,easy,7,59,5,,0,0
builder,easy,7,60,5,,0,0
builder,easy,7,61,5,,0,0
builder,easy,7,62,5,,0,0
builder,easy,7,63,5,,0,0
builder,easy,7,64,5,,0,0
builder,easy,7,65,5,,0,0
builder,easy,7,66,5,,0,0
builder,easy,7,67,5,,0,0
builder,easy,7,68,5,,0,0
builder,easy,7,69,5,,0,0
builder,easy,7,70,5,,0,0
builder,easy,7,71,5,,0,0
builder,easy,7,72,5,,0,0
builder,easy,7,73,5,,0,0
builder,easy,7,74,5,,0,0
builder,easy,7,75,5,,0,0
builder,easy,7,76,5,,0,0
builder,easy,7,77,5,,0,0
builder,easy,7,78,5,,0,0
builder,easy,7,79,5,,0,0
builder,easy,7,80,5,,0,0
builder,easy,7,81,5,,0,0
builder,easy,7,82,5,,0,0
builder,easy,7,83,5,,0,0
builder,easy,7,84,5,,0,0
builder,easy,7,85,5,,0,0
builder,easy,7,86,5,,0,0
builder,easy,7,87,5,,0,0
builder,easy,7,88,5,,0,0
builder,easy,7,89,5,,0,0
builder,easy,7,90,5,,0,0
builder,easy,7,91,5,,0,0
builder,easy,7,92,5,,0,0
builder,easy,7,93,5,,0,0
builder,easy,7,94,5,,0,0
builder,easy,7,95,5,,0,0
builder,easy,7,96,5,,0,0
builder,easy,7,97,5,,0,0
builder,easy,7,98,5,,0,0
builder,easy,7,99,5,,0,0
builder,easy,7,100,5,,0,0
builder,easy,19,1,2,masonry,0,0
builder,easy,19,2,2,masonry,0,0
builder,easy,19,3,2,masonry,0,0
builder,easy,19,4,2,masonry,0,0
builder,easy,19,5,2,masonry,0,0
builder,easy,19,6,3,,0,0
builder,easy,19,7,3,engineering,0,0
builder,easy,19,8,3,engineering,0,0
builder,easy,19,9,3,engineering,0,0
builder,easy,19,10,3,engineering,0,0
builder,easy,19,11,3,engineering,0,0
builder,easy,19,12,3,engineering,0,0
builder,easy,19,13,3,engineering,0,0
builder,easy,19,14,3,engineering,0,0
builder,easy,19,15,3,engineering,0,0
builder,easy,19,16,4,irrigation,0,0
builder,easy,19,17,4,irrigation,0,0
builder,easy,19,18,4,irrigation,0,0
builder,easy,19,19,5,,0,0
builder,easy,19,20,5,,0,0
builder,easy,19,21,5,,0,0
builder,easy,19,22,5,,0,0
builder,easy,19,23,5,,0,0
builder,easy,19,24,5,,0,0
builder,easy,19,25,5,,0,0
builder,easy,19,26,5,,0,0
builder,easy,19,27,5,,0,0
builder,easy,19,28,5,,0,0
builder,easy,19,29,5,,0,0
builder,easy,19,30,5,,0,0
builder,easy,19,31,5,,0,0
builder,easy,19,32,5,,0,0
builder,easy,19,33,5,,0,0
builder,easy,19,34,5,,0,0
builder,easy,19,35,5,,0,0
builder,easy,19,36,5,,0,0
builder,easy,19,37,5,,0,0
builder,easy,19,38,5,,0,0
builder,easy,19,39,5,,0,0
builder,easy,19,40,5,,0,0
builder,easy,19,41,5,,0,0
builder,easy,19,42,5,,0,0
builder,easy,19,43,5,,0,0
builder,easy,19,44,5,,0,0
builder,easy,19,45,5,,0,0
builder,easy,19,46,5,,0,0
builder,easy,19,47,5,,0,0
builder,easy,19,48,5,,0,0
builder,easy,19,49,5,,0,0
builder,easy,19,50,5,,0,0
builder,easy,19,51,5,,0,0
builder,easy,19,52,5,,0,0
builder,easy,19,53,5,,0,0
builder,easy,19,54,5,,0,0
builder,easy,19,55,5,,0,0
builder,easy,19,56,5,,0,0
builder,easy,19,57,5,,0,0
builder,easy,19,58,5,,0,0
builder,easy,19,59,5,,0,0
builder,easy,19,60,5,,0,0
builder,easy,19,61,5,,0,0
builder,easy,19,62,5,,0,0
builder,easy,19,63,5,,0,0
builder,easy,19,64,5,,0,0
builder,easy,19,65,5,,0,0
builder,easy,19,66,5,,0,0
builder,easy,19,67,5,,0,0
builder,easy,19,68,5,,0,0
builder,easy,19,69,5,,0,0
builder,easy,19,70,5,,0,0
builder,easy,19,71,5,,0,0
builder,easy,19,72,5,,0,0
builder,easy,19,73,5,,0,0
builder,easy,19,74,5,,0,0
builder,easy,19,75,5,,0,0
builder,easy,19,76,5,,0,0
builder,easy,19,77,5,,0,0
builder,easy,19,78,5,,0,0
builder,easy,19,79,5,,0,0
builder,easy,19,80,5,,0,0
builder,easy,19,81,5,,0,0
builder,easy,19,82,5,,0,0
builder,easy,19,83,5,,0,0
builder,easy,19,84,5,,0,0
builder,easy,19,85,5,,0,0
builder,easy,19,86,5,,0,0
builder,easy,19,87,5,,0,0
builder,easy,19,88,5,,0,0
builder,easy,19,89,5,,0,0
builder,easy,19,90,5,,0,0
builder,easy,19,91,5,,0,0
builder,easy,19,92,5,,0,0
builder,easy,19,93,5,,0,0
builder,easy,19,94,5,,0,0
builder,easy,19,95,5,,0,0
builder,easy,19,96,5,,0,0
builder,easy,19,97,5,,0,0
builder,easy,19,98,5,,0,0
builder,easy,19,99,5,,0,0
builder,easy,19,100,5,,0,0
builder,easy,42,1,2,masonry,0,0
builder,easy,42,2,2,masonry,0,0
builder,easy,42,3,2,masonry,0,0
builder,easy,42,4,2,masonry,0,0
builder,easy,42,5,2,masonry,0,0
builder,easy,42,6,2,masonry,0,0
builder,easy,42,7,2,masonry,0,0
builder,easy,42,8,3,,0,0
builder,easy,42,9,3,engineering,0,0
builder,easy,42,10,3,engineering,0,0
builder,easy,42,11,3,engineering,0,0
builder,easy,42,12,3,engineering,0,0
builder,easy,42,13,3,engineering,0,0
builder,easy,42,14,3,engineering,0,0
builder,easy,42,15,3,engineering,0,0
builder,easy,42,16,3,engineering,0,0
builder,easy,42,17,3,engineering,0,0
builder,easy,42,18,4,irrigation,0,0
builder,easy,42,19,4,irrigation,0,0
builder,easy,42,20,4,irrigation,0,0
builder,easy,42,21,4,irrigation,0,0
builder,easy,42,22,4,irrigation,0,0
builder,easy,42,23,4,irrigation,0,0
isolationist,easy,7,1,2,irrigation,0,0
isolationist,easy,7,2,2,irrigation,0,0
isolationist,easy,7,3,2,irrigation,0,0
isolationist,easy,7,4,2,irrigation,0,0
isolationist,easy,7,5,2,irrigation,0,0
isolationist,easy,7,6,2,irrigation,0,0
isolationist,easy,7,7,2,irrigation,0,0
isolationist,easy,7,8,3,masonry,0,0
isolationist,easy,7,9,3,masonry,0,0
isolationist,easy,7,10,3,masonry,0,0
isolationist,easy,7,11,3,masonry,0,0
isolationist,easy,7,12,3,masonry,0,0
isolationist,easy,7,13,3,masonry,0,0
isolationist,easy,7,14,3,masonry,0,0
isolationist,easy,7,15,3,masonry,0,0
isolationist,easy,7,16,4,engineering,0,0
isolationist,easy,7,17,4,engineering,0,0
isolationist,easy,7,18,4,engineering,0,0
isolationist,easy,19,1,2,irrigation,0,0
isolationist,easy,19,2,2,irrigation,0,0
isolationist,easy,19,3,2,irrigation,0,0
isolationist,easy,19,4,2,irrigation,0,0
isolationist,easy,19,5,2,irrigation,0,0
isolationist,easy,19,6,3,masonry,0,0
isolationist,easy,19,7,3,masonry,0,0
isolationist,easy,19,8,3,masonry,0,0
isolationist,easy,19,9,3,masonry,0,0
isolationist,easy,19,10,3,masonry,0,0
isolationist,easy,19,11,3,masonry,0,0
isolationist,easy,19,12,4,engineering,0,0
isolationist,easy,19,13,4,engineering,0,0
isolationist,easy,19,14,4,engineering,0,0
isolationist,easy,19,15,4,engineering,0,0
isolationist,easy,19,16,4,engineering,0,0
isolationist,easy,19,17,4,engineering,0,0
isolationist,easy,19,18,4,engineering,0,0
isolationist,easy,19,19,4,engineering,0,0
isolationist,easy,19,20,4,engineering,0,0
isolationist,easy,19,21,5,,0,0
isolationist,easy,42,1,2,irrigation,0,0
isolationist,easy,42,2,2,irrigation,0,0
isolationist,easy,42,3,2,irrigation,0,0
isolationist,easy,42,4,2,irrigation,0,0
isolationist,easy,42,5,2,irrigation,0,0
isolationist,easy,42,6,2,irrigation,0,0
isolationist,easy,42,7,2,irrigation,0,0
isolationist,easy,42,8,3,masonry,0,0
isolationist,easy,42,9,3,masonry,0,0
isolationist,easy,42,10,3,masonry,0,0
isolationist,easy,42,11,3,masonry,0,0
isolationist,easy,42,12,3,masonry,0,0
isolationist,easy,42,13,3,masonry,0,0
isolationist,easy,42,14,3,masonry,0,0
isolationist,easy,42,15,3,masonry,0,0
isolationist,easy,42,16,4,engineering,0,0
isolationist,easy,42,17,4,engineering,0,0
isolationist,easy,42,18,4,engineering,0,0
isolationist,easy,42,19,4,engineering,0,0
isolationist,easy,42,20,4,engineering,0,0
isolationist,easy,42,21,4,engineering,0,0
isolationist,easy,42,22,4,engineering,0,0
expansionist,easy,7,1,2,masonry,0,0
expansionist,easy,7,2,2,masonry,0,0
expansionist,easy,7,3,2,masonry,0,0
expansionist,easy,7,4,2,masonry,0,0
expansionist,easy,7,5,2,masonry,0,0
expansionist,easy,7,6,2,masonry,0,0
expansionist,easy,7,7,2,masonry,0,0
expansionist,easy,7,8,3,,0,0
expansionist,easy,7,9,3,irrigation,0,0
expansionist,easy,7,10,3,irrigation,0,0
expansionist,easy,7,11,3,irrigation,0,0
expansionist,easy,7,12,3,irrigation,0,0
expansionist,easy,7,13,3,irrigation,0,0
expansionist,easy,7,14,3,irrigation,0,0
expansionist,easy,7,15,3,irrigation,0,0
expansionist,easy,7,16,4,currency,0,0
expansionist,easy,7,17,4,currency,0,0
expansionist,easy,7,18,4,currency,0,0
expansionist,easy,7,19,4,currency,0,0
expansionist,easy,19,1,2,masonry,0,0
expansionist,easy,19,2,2,masonry,0,0
expansionist,easy,19,3,2,masonry,0,0
expansionist,easy,19,4,2,masonry,0,0
expansionist,easy,19,5,2,masonry,0,0
expansionist,easy,19,6,3,,0,0
expansionist,easy,19,7,3,irrigation,0,0
expansionist,easy,19,8,3,irrigation,0,0
expansionist,easy,19,9,3,irrigation,0,0
expansionist,easy,19,10,3,irrigation,0,0
expansionist,easy,19,11,3,irrigation,0,0
expansionist,easy,19,12,4,currency,0,0
expansionist,easy,19,13,4,currency,0,0
expansionist,easy,19,14,4,currency,0,0
expansionist,easy,19,15,4,currency,0,0
expansionist,easy,19,16,5,,0,0
expansionist,easy,19,17,5,engineering,0,0
expansionist,easy,19,18,5,engineering,0,0
expansionist,easy,42,1,2,masonry,0,0
expansionist,easy,42,2,2,masonry,0,0
expansionist,easy,42,3,2,masonry,0,0
expansionist,easy,42,4,2,masonry,0,0
expansionist,easy,42,5,2,masonry,0,0
expansionist,easy,42,6,2,masonry,0,0
expansionist,easy,42,7,2,masonry,0,0
expansionist,easy,42,8,3,,0,0
expansionist,easy,42,9,3,irrigation,0,0
expansionist,easy,42,10,3,irrigation,0,0
expansionist,easy,42,11,3,irrigation,0,0
expansionist,easy,42,12,3,irrigation,0,0
expansionist,easy,42,13,3,irrigation,0,0
expansionist,easy,42,14,3,irrigation,0,0
expansionist,easy,42,15,3,irrigation,0,0
expansionist,easy,42,16,4,currency,0,0
expansionist,easy,42,17,4,currency,0,0
expansionist,easy,42,18,4,currency,0,0
expansionist,easy,42,19,5,engineering,0,0
expansionist,easy,42,20,5,engineering,0,0
balanced,easy,7,1,2,currency,0,0
balanced,easy,7,2,2,currency,0,0
balanced,easy,7,3,2,currency,0,0
balanced,easy,7,4,2,currency,0,0
balanced,easy,7,5,2,currency,0,0
balanced,easy,7,6,3,,0,0
balanced,easy,7,7,3,masonry,0,0
balanced,easy,7,8,3,masonry,0,0
balanced,easy,7,9,3,masonry,0,0
balanced,easy,7,10,3,masonry,0,0
balanced,easy,7,11,3,masonry,0,0
balanced,easy,7,12,3,masonry,0,0
balanced,easy,7,13,3,masonry,0,0
balanced,easy,7,14,4,,0,0
balanced,easy,7,15,4,irrigation,0,0
balanced,easy,7,16,4,irrigation,0,0
balanced,easy,7,17,4,irrigation,0,0
balanced,easy,7,18,4,irrigation,0,0
balanced,easy,7,19,4,irrigation,0,0
balanced,easy,7,20,4,irrigation,0,0
balanced,easy,7,21,4,irrigation,0,0
balanced,easy,19,1,2,currency,0,0
balanced,easy,19,2,2,currency,0,0
balanced,easy,19,3,2,currency,0,0
balanced,easy,19,4,2,currency,0,0
balanced,easy,19,5,3,masonry,0,0
balanced,easy,19,6,3,masonry,0,0
balanced,easy,19,7,3,masonry,0,0
balanced,easy,19,8,3,masonry,0,0
balanced,easy,19,9,3,masonry,0,0
balanced,easy,19,10,3,masonry,0,0
balanced,easy,19,11,4,irrigation,0,0
balanced,easy,19,12,4,irrigation,0,0
balanced,easy,19,13,4,irrigation,0,0
balanced,easy,19,14,4,irrigation,0,0
balanced,easy,19,15,4,irrigation,0,0
balanced,easy,19,16,5,,0,0
balanced,easy,19,17,5,engineering,0,0
balanced,easy,19,18,5,engineering,0,0
balanced,easy,19,19,5,engineering,0,0
balanced,easy,19,20,5,engineering,0,0
balanced,easy,19,21,5,engineering,0,0
balanced,easy,19,22,5,engineering,0,0
balanced,easy,19,23,5,engineering,0,0
balanced,easy,19,24,5,engineering,0,0
balanced,easy,19,25,5,engineering,0,0
balanced,easy,19,26,6,philosophy,0,0
balanced,easy,19,27,6,philosophy,0,0
balanced,easy,19,28,6,philosophy,0,0
balanced,easy,19,29,6,philosophy,0,0
balanced,easy,19,30,6,philosophy,0,0
balanced,easy,19,31,7,,0,0
balanced,easy,19,32,7,,0,0
balanced,easy,19,33,7,,0,0
balanced,easy,19,34,7,,0,0
balanced,easy,19,35,7,,0,0
balanced,easy,19,36,7,,0,0
balanced,easy,19,37,7,,0,0
balanced,easy,19,38,7,,0,0
balanced,easy,19,39,7,,0,0
balanced,easy,19,40,7,,0,0
balanced,easy,19,41,7,,0,0
balanced,easy,19,42,7,,0,0
balanced,easy,19,43,7,,0,0
balanced,easy,19,44,7,,0,0
balanced,easy,19,45,7,,0,0
balanced,easy,19,46,7,,0,0
balanced,easy,19,47,7,,0,0
balanced,easy,19,48,7,,0,0
balanced,easy,19,49,7,,0,0
balanced,easy,19,50,7,,0,0
balanced,easy,19,51,7,,0,0
balanced,easy,19,52,7,,0,0
balanced,easy,19,53,7,,0,0
balanced,easy,19,54,7,,0,0
balanced,easy,19,55,7,,0,0
balanced,easy,19,56,7,,0,0
balanced,easy,19,57,7,,0,0
balanced,easy,19,58,7,,0,0
balanced,easy,19,59,7,,0,0
balanced,easy,19,60,7,,0,0
balanced,easy,19,61,7,,0,0
balanced,easy,19,62,7,,0,0
balanced,easy,19,63,7,,0,0
balanced,easy,19,64,7,,0,0
balanced,easy,19,65,7,,0,0
balanced,easy,19,66,7,,0,0
balanced,easy,19,67,7,,0,0
balanced,easy,19,68,7,,0,0
balanced,easy,19,69,7,,0,0
balanced,easy,19,70,7,,0,0
balanced,easy,19,71,7,,0,0
balanced,easy,19,72,7,,0,0
balanced,easy,19,73,7,,0,0
balanced,easy,19,74,7,,0,0
balanced,easy,19,75,7,,0,0
balanced,easy,19,76,7,,0,0
balanced,easy,19,77,7,,0,0
balanced,easy,19,78,7,,0,0
balanced,easy,19,79,7,,0,0
balanced,easy,19,80,7,,0,0
balanced,easy,19,81,7,,0,0
balanced,easy,19,82,7,,0,0
balanced,easy,19,83,7,,0,0
balanced,easy,19,84,7,,0,0
balanced,easy,19,85,7,,0,0
balanced,easy,19,86,7,,0,0
balanced,easy,19,87,7,,0,0
balanced,easy,19,88,7,,0,0
balanced,easy,19,89,7,,0,0
balanced,easy,19,90,7,,0,0
balanced,easy,19,91,7,,0,0
balanced,easy,19,92,7,,0,0
balanced,easy,19,93,7,,0,0
balanced,easy,19,94,7,,0,0
balanced,easy,19,95,7,,0,0
balanced,easy,19,96,7,,0,0
balanced,easy,19,97,7,,0,0
balanced,easy,19,98,7,,0,0
balanced,easy,19,99,7,,0,0
balanced,easy,19,100,7,,0,0
balanced,easy,42,1,2,currency,0,0
balanced,easy,42,2,2,currency,0,0
balanced,easy,42,3,2,currency,0,0
balanced,easy,42,4,2,currency,0,0
balanced,easy,42,5,2,currency,0,0
balanced,easy,42,6,3,,0,0
balanced,easy,42,7,3,masonry,0,0
balanced,easy,42,8,3,masonry,0,0
balanced,easy,42,9,3,masonry,0,0
balanced,easy,42,10,3,masonry,0,0
balanced,easy,42,11,3,masonry,0,0
balanced,easy,42,12,3,masonry,0,0
balanced,easy,42,13,3,masonry,0,0
balanced,easy,42,14,4,,0,0
balanced,easy,42,15,4,irrigation,0,0
balanced,easy,42,16,4,irrigation,0,0
balanced,easy,42,17,4,irrigation,0,0
balanced,easy,42,18,4,irrigation,0,0
balanced,easy,42,19,5,engineering,0,0
balanced,easy,42,20,5,engineering,0,0
balanced,easy,42,21,5,engineering,0,0
balanced,easy,42,22,5,engineering,0,0
balanced,easy,42,23,5,engineering,0,0
balanced,easy,42,24,5,engineering,0,0
balanced,easy,42,25,5,engineering,0,0
exploit-hunter,easy,7,1,2,currency,0,0
exploit-hunter,easy,7,2,2,currency,0,0
exploit-hunter,easy,7,3,2,currency,0,0
exploit-hunter,easy,7,4,2,currency,0,0
exploit-hunter,easy,7,5,2,currency,0,0
exploit-hunter,easy,7,6,3,,0,0
exploit-hunter,easy,7,7,3,banking,0,0
exploit-hunter,easy,7,8,3,banking,0,0
exploit-hunter,easy,7,9,3,banking,0,0
exploit-hunter,easy,7,10,3,banking,0,0
exploit-hunter,easy,7,11,3,banking,0,0
exploit-hunter,easy,7,12,3,banking,0,0
exploit-hunter,easy,7,13,3,banking,0,0
exploit-hunter,easy,7,14,3,banking,0,0
exploit-hunter,easy,7,15,3,banking,0,0
exploit-hunter,easy,7,16,3,banking,0,0
exploit-hunter,easy,7,17,3,banking,0,0
exploit-hunter,easy,7,18,3,banking,0,0
exploit-hunter,easy,7,19,3,banking,0,0
exploit-hunter,easy,7,20,3,banking,0,0
exploit-hunter,easy,7,21,4,,0,0
exploit-hunter,easy,7,22,4,accounting,0,0
exploit-hunter,easy,7,23,4,accounting,0,0
exploit-hunter,easy,7,24,4,accounting,0,0
exploit-hunter,easy,7,25,4,accounting,0,0
exploit-hunter,easy,7,26,4,accounting,0,0
exploit-hunter,easy,7,27,4,accounting,0,0
exploit-hunter,easy,7,28,4,accounting,0,0
exploit-hunter,easy,7,29,4,accounting,0,0
exploit-hunter,easy,7,30,4,accounting,0,0
exploit-hunter,easy,7,31,4,accounting,0,0
exploit-hunter,easy,7,32,4,accounting,0,0
exploit-hunter,easy,7,33,4,accounting,0,0
exploit-hunter,easy,7,34,4,accounting,0,0
exploit-hunter,easy,7,35,4,accounting,0,0
exploit-hunter,easy,7,36,4,accounting,0,0
exploit-hunter,easy,7,37,4,accounting,0,0
exploit-hunter,easy,7,38,5,,0,0
exploit-hunter,easy,7,39,5,guilds,0,0
exploit-hunter,easy,7,40,5,guilds,0,0
exploit-hunter,easy,7,41,5,guilds,0,0
exploit-hunter,easy,7,42,5,guilds,0,0
exploit-hunter,easy,7,43,5,guilds,0,0
exploit-hunter,easy,7,44,5,guilds,0,0
exploit-hunter,easy,7,45,5,guilds,0,0
exploit-hunter,easy,7,46,5,guilds,0,0
exploit-hunter,easy,7,47,5,guilds,0,0
exploit-hunter,easy,7,48,5,guilds,0,0
exploit-hunter,easy,7,49,5,guilds,0,0
exploit-hunter,easy,7,50,6,masonry,0,0
exploit-hunter,easy,7,51,6,masonry,0,0
exploit-hunter,easy,7,52,6,masonry,0,0
exploit-hunter,easy,7,53,6,masonry,0,0
exploit-hunter,easy,19,1,2,currency,0,0
exploit-hunter,easy,19,2,2,currency,0,0
exploit-hunter,easy,19,3,2,currency,0,0
exploit-hunter,easy,19,4,2,currency,0,0
exploit-hunter,easy,19,5,3,banking,0,0
exploit-hunter,easy,19,6,3,banking,0,0
exploit-hunter,easy,19,7,3,banking,0,0
exploit-hunter,easy,19,8,3,banking,0,0
exploit-hunter,easy,19,9,3,banking,0,0
exploit-hunter,easy,19,10,3,banking,0,0
exploit-hunter,easy,19,11,3,banking,0,0
exploit-hunter,easy,19,12,3,banking,0,0
exploit-hunter,easy,19,13,3,banking,0,0
exploit-hunter,easy,19,14,3,banking,0,0
exploit-hunter,easy,19,15,3,banking,0,0
exploit-hunter,easy,19,16,4,accounting,0,0
exploit-hunter,easy,19,17,4,accounting,0,0
exploit-hunter,easy,19,18,4,accounting,0,0
exploit-hunter,easy,19,19,4,accounting,0,0
exploit-hunter,easy,19,20,4,accounting,0,0
exploit-hunter,easy,19,21,4,accounting,0,0
exploit-hunter,easy,19,22,4,accounting,0,0
exploit-hunter,easy,19,23,4,accounting,0,0
exploit-hunter,easy,19,24,4,accounting,0,0
exploit-hunter,easy,19,25,4,accounting,0,0
exploit-hunter,easy,19,26,4,accounting,0,0
exploit-hunter,easy,19,27,4,accounting,0,0
exploit-hunter,easy,19,28,4,accounting,0,0
exploit-hunter,easy,19,29,4,accounting,0,0
exploit-hunter,easy,19,30,5,guilds,0,0
exploit-hunter,easy,19,31,5,guilds,0,0
exploit-hunter,easy,19,32,5,guilds,0,0
exploit-hunter,easy,19,33,5,guilds,0,0
exploit-hunter,easy,19,34,5,guilds,0,0
exploit-hunter,easy,19,35,5,guilds,0,0
exploit-hunter,easy,19,36,5,guilds,0,0
exploit-hunter,easy,19,37,5,guilds,0,0
exploit-hunter,easy,19,38,5,guilds,0,0
exploit-hunter,easy,19,39,6,masonry,0,0
exploit-hunter,easy,19,40,6,masonry,0,0
exploit-hunter,easy,19,41,6,masonry,0,0
exploit-hunter,easy,19,42,6,masonry,0,0
exploit-hunter,easy,19,43,6,masonry,0,0
exploit-hunter,easy,19,44,6,masonry,0,0
exploit-hunter,easy,19,45,7,metallurgy,0,0
exploit-hunter,easy,19,46,7,metallurgy,0,0
exploit-hunter,easy,19,47,7,metallurgy,0,0
exploit-hunter,easy,19,48,7,metallurgy,0,0
exploit-hunter,easy,19,49,7,metallurgy,0,0
exploit-hunter,easy,42,1,2,currency,0,0
exploit-hunter,easy,42,2,2,currency,0,0
exploit-hunter,easy,42,3,2,currency,0,0
exploit-hunter,easy,42,4,2,currency,0,0
exploit-hunter,easy,42,5,2,currency,0,0
exploit-hunter,easy,42,6,3,,0,0
exploit-hunter,easy,42,7,3,banking,0,0
exploit-hunter,easy,42,8,3,banking,0,0
exploit-hunter,easy,42,9,3,banking,0,0
exploit-hunter,easy,42,10,3,banking,0,0
exploit-hunter,easy,42,11,3,banking,0,0
exploit-hunter,easy,42,12,3,banking,0,0
exploit-hunter,easy,42,13,3,banking,0,0
exploit-hunter,easy,42,14,3,banking,0,0
exploit-hunter,easy,42,15,3,banking,0,0
exploit-hunter,easy,42,16,3,banking,0,0
exploit-hunter,easy,42,17,3,banking,0,0
exploit-hunter,easy,42,18,3,banking,0,0
exploit-hunter,easy,42,19,3,banking,0,0
exploit-hunter,easy,42,20,4,accounting,0,0
exploit-hunter,easy,42,21,4,accounting,0,0
exploit-hunter,easy,42,22,4,accounting,0,0
exploit-hunter,easy,42,23,4,accounting,0,0
exploit-hunter,easy,42,24,4,accounting,0,0
exploit-hunter,easy,42,25,4,accounting,0,0
exploit-hunter,easy,42,26,4,accounting,0,0
exploit-hunter,easy,42,27,4,accounting,0,0
exploit-hunter,easy,42,28,4,accounting,0,0
exploit-hunter,easy,42,29,4,accounting,0,0
exploit-hunter,easy,42,30,4,accounting,0,0
exploit-hunter,easy,42,31,4,accounting,0,0
exploit-hunter,easy,42,32,4,accounting,0,0
exploit-hunter,easy,42,33,4,accounting,0,0
exploit-hunter,easy,42,34,4,accounting,0,0
exploit-hunter,easy,42,35,4,accounting,0,0
exploit-hunter,easy,42,36,4,accounting,0,0
exploit-hunter,easy,42,37,5,guilds,0,0
exploit-hunter,easy,42,38,5,guilds,0,0
exploit-hunter,easy,42,39,5,guilds,0,0
exploit-hunter,easy,42,40,5,guilds,0,0
exploit-hunter,easy,42,41,5,guilds,0,0
exploit-hunter,easy,42,42,5,guilds,0,0
exploit-hunter,easy,42,43,5,guilds,0,0
exploit-hunter,easy,42,44,5,guilds,0,0
exploit-hunter,easy,42,45,5,guilds,0,0
exploit-hunter,easy,42,46,5,guilds,0,0
exploit-hunter,easy,42,47,5,guilds,0,0
exploit-hunter,easy,42,48,5,guilds,0,0
exploit-hunter,easy,42,49,6,masonry,0,0
exploit-hunter,easy,42,50,6,masonry,0,0
